response_ID;Stadsdeel;Contact_gehad;freqcontact;Categorie_contact;Totstand;polben_Controlestraat;polben_Controleverkeer;polben_Verkeerdstraat;polben_Verkeerdverkeer;polben_Praatje;polben_Anders;polben_geenantwoord;Polben_hulp;Polben_thuis;Polben_uiterlijk;Polben_overig;Polben_bevragen;Polben_verdacht;Polben_locatie;Polben_aansprekenvriend;Polben_informatiegeven;Polben_teruggeven;Polben_verkeersongeval;Polben_arrestatie;stel_terecht;Onterecht_niksverkeerd;Onterecht_etniciteit;Onterecht_onschuldig;Onterecht_niksverkeerdverkeer;Onterecht_nietenige;Onterecht_Overig;Onterecht_onterecht;Onterecht_onduidelijk;Onterecht_overlast;Onterecht_nietingevuld;Onterecht_onbeleefdagent;stel_achtergrond;polben_gevolg_niets;polben_gevolg_waarschuwing;polben_gevolg_arrestatie;polben_gevolg_bekeuring;polben_gevolg_anders;polben_gevolg_nvt;polben_gevolg_geenantwoord;polben_gevolg_praatjemaken;polben_gevolg_controle;polben_gevolg_info;polben_gevolg_weggerend;polben_gevolg_staande;polben_gevolg_beslag;pobent_gevolg_overig;pobent_gevolg_hulp;waarom_zelfben;stel_beleefd;stel_luisteren;stel_rechtvaardig;rapportcijfer;Geslacht;Leeftijd;Leeftijdscategorie;Herkomst_def;opleidingnu_nee;opleidingnu_LBO_VMBO;opleidingnu_MAVO_VMBO_ULO_MULO;opleidingnu_HAVO_VWO_HBS_MMS;opleidingnu_MBO_BOL_BBL;opleidingnu_HBO;opleidingnu_WO;opleidingnu_anders;opleidingnu_nietzeggen;opleidingnu_geenantwoord;hoogstafgerond;stel_rondkomen
50088252;2;1;1;2;1;0;1;0;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;0;0;99999;0;0;1;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;2;3;4;2;16;1,00;8,00;99999;99999;1;99999;99999;99999;99999;99999;99999;99999;1;5
50497950;7;1;2;2;1;0;0;0;0;1;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;0;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;5;5;7;1;99999;99999,00;4,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;9;5
50066062;5;1;2;2;1;0;1;0;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;0;0;99999;1;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;4;2;6;2;99999;99999,00;5,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;3
50631215;2;1;1;2;1;0;0;0;1;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;0;0;99999;1;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;3;4;6;1;99999;99999,00;2,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;5
50303556;3;1;1;2;1;0;0;0;0;0;1;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;0;0;99999;0;1;0;0;0;0;0;0;0;0;0;1;99999;2;2;3;6;3;99999;99999,00;3,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;6;5
50986455;7;1;1;2;1;0;1;0;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;0;0;99999;0;1;0;0;0;1;0;0;0;0;0;0;99999;4;3;4;8;1;99999;99999,00;8,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;3
50694722;3;1;1;2;1;0;0;0;1;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;0;0;99999;1;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;1;2;3;1;99999;99999,00;8,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;2
50801947;3;1;4;3;1;0;0;0;0;1;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;0;0;99999;0;1;0;0;1;0;0;0;0;0;0;0;99999;5;5;3;9;1;73;5,00;1,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;4
50078105;8;1;1;2;1;0;0;0;0;1;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;0;0;99999;0;1;0;0;1;0;0;0;0;0;0;0;99999;5;5;5;5;1;67;5,00;8,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;1
50665529;1;1;365;5;1;0;0;0;0;1;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;0;0;99999;0;1;0;0;0;0;0;0;0;0;1;0;99999;5;5;5;7;1;65;5,00;1,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;4
50255649;8;1;1;2;1;0;0;0;0;1;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;0;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;5;5;8;1;65;5,00;1,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;5
50763239;3;1;3;2;1;0;1;0;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;0;1;0;0;0;0;0;0;0;0;0;5;1;0;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;3;2;5;2;63;4,00;4,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;4
50533646;4;1;3;2;1;0;0;0;0;1;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;1;0;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;6;2;6;8;1;63;4,00;7,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;8;3
50664395;1;1;365;5;1;0;0;0;0;1;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;0;0;99999;0;1;0;0;1;0;0;0;0;0;0;0;99999;5;5;5;8;1;62;4,00;1,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;6;5
50312941;7;1;2;2;1;1;1;0;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;1;0;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;4;5;7;2;62;4,00;2,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;4
50736220;1;1;1;2;1;0;0;1;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;0;1;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;2;2;7;1;62;4,00;7,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;6;4
50256003;8;1;2;2;1;0;0;0;0;1;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;0;0;99999;0;0;1;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;5;5;8;1;57;4,00;1,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;6;1
50734779;1;1;2;2;1;1;0;0;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;0;0;99999;1;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;3;4;5;1;56;4,00;6,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;3
50310974;1;1;1;2;1;0;0;1;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;0;0;0;0;1;0;0;0;0;0;0;4;0;0;1;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;1;1;1;1;56;4,00;4,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;5
50621134;1;1;1;2;1;0;0;0;1;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;0;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;4;4;9;1;56;4,00;6,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;6
50802788;3;1;2;2;1;0;0;0;1;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;0;0;0;1;0;0;0;0;0;0;0;3;0;1;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;2;3;6;2;55;4,00;2,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;6;3
50653204;5;1;1;2;1;0;1;0;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;1;0;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;6;5;7;2;55;4,00;1,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;6;5
50143646;2;1;3;2;1;0;0;0;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;0;0;99999;0;1;0;0;0;0;0;0;0;0;0;1;99999;4;4;4;9;1;54;4,00;8,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;6;4
50622242;2;1;1;2;1;0;1;0;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;0;0;99999;0;1;0;0;0;1;0;0;0;0;0;0;99999;4;4;4;7;2;54;4,00;1,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;6;6
50078553;5;1;1;2;1;0;1;0;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;0;0;0;1;0;0;0;0;0;0;0;4;0;0;99999;1;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;1;1;4;2;51;4,00;5,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;3
50621483;1;1;1;2;1;0;1;0;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;0;1;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;3;3;5;1;51;4,00;6,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;7;5
50624350;8;1;1;2;1;1;0;0;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;1;0;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;5;5;10;1;51;4,00;7,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;2
50139187;4;1;1;2;1;1;0;0;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;1;0;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;4;4;7;1;50;4,00;6,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;7;4
50621400;2;1;2;2;1;0;0;1;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;0;1;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;2;3;7;1;48;3,00;8,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;6;5
50700412;7;1;1;2;1;0;0;1;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;0;1;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;4;5;10;1;48;3,00;7,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;4
50511536;3;1;1;2;1;0;1;0;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;1;0;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;4;4;7;1;47;3,00;1,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;7;5
50404523;7;1;1;2;1;0;0;0;0;1;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;5;5;7;2;47;3,00;4,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;5
50255100;4;1;4;3;1;1;0;1;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;0;0;0;0;0;0;0;1;0;0;0;5;1;0;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;2;2;1;2;46;3,00;8,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;6;4
50533556;1;1;2;2;1;0;0;0;0;1;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;0;0;99999;0;1;0;0;1;0;0;0;0;0;0;0;99999;4;4;4;8;2;46;3,00;7,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;6;5
50622246;7;1;1;2;1;0;0;0;1;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;0;1;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;3;2;6;1;46;3,00;1,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;7;5
50252543;5;1;12;4;1;0;0;0;0;1;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;0;0;99999;0;1;0;0;0;0;1;0;0;0;0;0;99999;5;5;5;8;1;45;3,00;1,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;5
50305468;7;1;3;2;1;0;0;1;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;0;0;99999;1;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;3;4;6;1;45;3,00;4,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;4
50624929;4;1;1;2;1;0;1;0;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;0;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;3;4;8;2;45;3,00;1,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;6;2
50623973;4;1;2;2;1;0;1;0;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;0;0;99999;0;1;0;0;0;1;0;0;0;0;0;0;99999;4;3;4;8;1;44;3,00;1,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;6;5
50350255;2;1;1;2;1;0;1;0;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;1;0;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;4;4;7;2;44;3,00;1,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;6;5
50079748;8;1;1;2;1;0;0;0;1;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;0;1;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;3;4;6;2;44;3,00;1,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;6;4
50310249;7;1;2;2;1;1;1;0;1;1;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;1;0;0;0;0;0;0;0;0;0;0;5;0;1;99999;1;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;2;1;2;1;43;3,00;5,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;2
50159803;2;1;2;2;1;0;1;0;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;1;0;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;4;4;7;1;43;3,00;5,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;6;5
50771279;3;1;1;2;1;0;0;0;0;1;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;0;1;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;3;3;6;2;43;3,00;3,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;2
50715374;3;1;2;2;1;0;1;0;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;0;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;5;5;8;1;42;3,00;2,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;6;4
50093661;2;1;1;2;1;0;1;0;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;1;0;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;3;4;7;2;42;3,00;2,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;6;4
50268154;2;1;10;4;1;0;0;0;0;1;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;0;0;99999;0;1;0;0;1;0;0;0;0;0;0;0;99999;5;5;5;9;1;41;3,00;4,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;5
50771089;4;1;3;2;1;0;1;0;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;0;0;99999;1;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;3;1;5;1;41;3,00;5,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;4
50737104;1;1;1;2;1;0;1;0;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;1;0;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;4;3;7;1;41;3,00;1,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;6;5
50736085;1;1;1;2;1;0;1;0;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;1;0;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;2;4;5;1;41;3,00;7,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;4
50665515;1;1;99999;99999;1;0;1;0;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;1;0;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;4;4;8;2;40;3,00;1,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;7;5
50073143;1;1;2;2;1;0;1;0;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;6;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;0;0;99999;1;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;3;3;8;1;40;3,00;1,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;6
50074885;8;1;2;2;1;0;0;0;0;0;1;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;0;0;0;0;0;0;1;0;0;0;0;5;0;0;99999;0;1;0;0;0;0;0;1;0;0;0;0;99999;1;1;2;1;1;40;3,00;4,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;5
50118461;5;1;1;2;1;0;0;0;1;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;0;1;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;4;4;4;1;39;3,00;3,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;5
50482341;2;1;8;4;1;0;0;1;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;0;1;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;3;2;5;1;38;3,00;5,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;2
50992585;3;1;5;3;1;0;0;0;1;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;0;0;99999;1;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;4;3;7;1;38;3,00;4,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;3
50076048;8;1;2;2;1;0;0;0;0;1;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;1;0;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;6;6;1;1;38;3,00;8,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;1
50533100;5;1;1;2;1;0;1;0;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;1;0;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;3;3;5;1;38;3,00;3,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;5
50516911;4;1;1;2;1;0;0;1;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;0;0;99999;1;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;5;2;5;1;38;3,00;7,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;7;5
50720615;5;1;1;2;1;1;0;0;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;1;0;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;2;4;7;1;37;3,00;1,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;7;5
50695670;8;1;1;2;1;0;1;0;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;0;0;0;1;0;0;0;0;0;0;0;4;1;0;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;3;4;6;1;37;3,00;2,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;2
50662396;1;1;48;5;1;0;1;0;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;0;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;3;3;6;1;36;3,00;1,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;6;5
50769859;3;1;3;2;1;0;1;0;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;1;0;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;4;4;7;2;36;3,00;1,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;4
50773978;4;1;2;2;1;0;1;0;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;1;0;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;3;3;8;2;36;3,00;5,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;3
50773338;4;1;3;2;1;0;1;0;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;1;0;0;0;0;0;0;0;0;0;0;5;1;0;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;2;4;4;1;35;3,00;4,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;3
50746856;7;1;1;2;1;0;0;0;1;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;0;1;99999;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;3;4;8;2;35;3,00;1,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;6;5
50625118;4;1;1;2;1;0;1;0;0;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;0;0;99999;1;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;3;4;8;1;35;3,00;1,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;2
50243558;8;1;1;2;1;0;0;0;1;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;0;0;99999;1;0;0;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;4;4;6;1;35;3,00;3,00;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;7;5
